t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1708591055.4476376	0.098	0.084	-0.035	-1.33	4.3100000000000005	-4.41	3240.0	2716.0	3140.0	2076.0	-685.0	-609.0	-718.0	-481.0	-3.0700000000000003	-0.1	-10.17	5.69	-4.5200000000000005	0.93
1708591055.8165007	0.11800000000000001	0.082	-0.035	-0.7000000000000001	-3.0	-4.96	-136.0	-70.0	0.0	-26.0	21.0	37.0	-8.0	37.0	0.76	0.2	-10.42	-0.01	0.15	0.17
1708591056.2311273	0.11900000000000001	0.082	-0.035	-0.99	0.44	-4.95	26.0	53.0	16.0	90.0	-41.0	-30.0	-42.0	-52.0	0.0	0.2	-10.43	0.0	-0.19	0.01
1708591056.5257452	0.11900000000000001	0.082	-0.035	-1.02	0.76	-4.93	0.0	0.0	0.0	0.0	-32.0	-14.0	-27.0	-39.0	0.16	0.19	-10.41	0.0	-0.19	-0.11
1708591056.9069448	0.11900000000000001	0.082	-0.035	-1.04	0.9500000000000001	-4.93	0.0	0.0	0.0	0.0	-31.0	-13.0	-25.0	-37.0	0.19	0.19	-10.4	0.05	-0.07	0.14
1708591057.2691035	0.11900000000000001	0.082	-0.035	-1.03	1.0	-4.93	0.0	0.0	0.0	0.0	-30.0	-12.0	-25.0	-39.0	0.18	0.18	-10.42	0.15	-0.13	0.0
1708591057.6436825	0.11900000000000001	0.082	-0.035	-1.04	1.02	-4.93	0.0	0.0	33.0	0.0	-30.0	-16.0	-34.0	-37.0	0.19	0.19	-10.4	0.07	-0.1	-0.22
1708591058.0223541	0.12	0.082	-0.035	-0.36	0.87	-2.69	-336.0	-393.0	236.0	473.0	-867.0	-866.0	909.0	876.0	0.37	0.86	-10.61	-0.56	-0.33	6.26
1708591058.4366465	0.125	0.083	-0.035	3.8200000000000003	1.6600000000000001	24.43	-4383.0	-5563.0	5070.0	6170.0	-1328.0	-1107.0	1133.0	990.0	0.4	-2.06	-9.040000000000001	2.33	3.5500000000000003	62.88
1708591058.8002427	0.122	0.078	-0.035	1.6	3.09	91.76	-5253.0	-7030.0	4530.0	6836.0	-1153.0	-839.0	1340.0	884.0	1.37	1.8900000000000001	-11.58	-2.5	-5.18	76.3
1708591059.170787	0.127	0.073	-0.034	0.48	4.59	152.71	-4776.0	-6296.0	4876.0	6900.0	-1252.0	-977.0	1271.0	870.0	1.03	0.01	-9.59	4.7700000000000005	1.6500000000000001	77.85000000000001
1708591059.4996178	0.133	0.07200000000000001	-0.034	-0.1	5.3500000000000005	-154.22	-4996.0	-6380.0	4346.0	4640.0	-1228.0	-951.0	1302.0	1267.0	0.59	-1.55	-10.78	-8.9	3.11	72.11
1708591059.8385198	0.139	0.077	-0.033	0.19	5.45	-100.5	-4933.0	-5563.0	3936.0	6600.0	-1226.0	-1084.0	1393.0	928.0	0.8200000000000001	0.27	-11.620000000000001	-9.67	-1.61	72.55
1708591060.2114067	0.137	0.083	-0.032	0.6	4.8500000000000005	-39.81	-5666.0	-7366.0	5090.0	6616.0	-1082.0	-784.0	1127.0	924.0	1.81	2.32	-11.74	-2.12	-2.5100000000000002	74.24
1708591060.573048	0.129	0.084	-0.032	-0.58	4.76	20.42	-4173.0	-6370.0	5583.0	5903.0	-1361.0	-976.0	1086.0	1015.0	-0.13	-1.3800000000000001	-9.08	6.36	2.56	72.54
1708591060.9097407	0.122	0.078	-0.031	-5.66	4.37	54.63	-210.0	-903.0	100.0	740.0	-476.0	-695.0	485.0	963.0	0.64	2.95	-11.19	-1.79	-1.36	9.69
1708591061.2705703	0.124	0.081	-0.031	-3.36	1.73	54.49	0.0	0.0	-90.0	-63.0	-312.0	-311.0	269.0	320.0	0.21	0.38	-10.46	0.09	-0.08	-0.51
1708591061.6399386	0.124	0.081	-0.031	-1.78	1.29	54.49	0.0	0.0	0.0	0.0	-316.0	-313.0	266.0	315.0	0.19	0.18	-10.4	-0.03	-0.16	-0.03
1708591062.0109375	0.124	0.081	-0.031	-1.3	1.12	54.49	0.0	0.0	0.0	0.0	-318.0	-315.0	266.0	316.0	0.2	0.21	-10.42	0.02	-0.09	-0.03
